meter_id,date,cluster_id
19,2018-08-12,0
20,2018-08-12,0
21,2018-08-12,4
22,2018-08-12,0
23,2018-08-12,0
0,2018-08-13,3
1,2018-08-13,3
2,2018-08-13,4
3,2018-08-13,1
4,2018-08-13,1
5,2018-08-13,4
6,2018-08-13,1
7,2018-08-13,0
8,2018-08-13,3
9,2018-08-13,1
10,2018-08-13,4
11,2018-08-13,3
12,2018-08-13,4
13,2018-08-13,4
14,2018-08-13,2
15,2018-08-13,4
16,2018-08-13,3
17,2018-08-13,1
18,2018-08-13,2
19,2018-08-13,0
20,2018-08-13,0
21,2018-08-13,4
22,2018-08-13,3
23,2018-08-13,0
0,2018-08-14,3
1,2018-08-14,3
2,2018-08-14,3
3,2018-08-14,1
4,2018-08-14,1
5,2018-08-14,4
6,2018-08-14,1
7,2018-08-14,0
8,2018-08-14,3
9,2018-08-14,1
10,2018-08-14,1
11,2018-08-14,3
12,2018-08-14,4
13,2018-08-14,4
14,2018-08-14,0
15,2018-08-14,0
16,2018-08-14,3
17,2018-08-14,1
18,2018-08-14,2
19,2018-08-14,3
20,2018-08-14,0
21,2018-08-14,4
22,2018-08-14,4
23,2018-08-14,3
0,2018-08-15,3
1,2018-08-15,3
2,2018-08-15,2
3,2018-08-15,1
4,2018-08-15,1
5,2018-08-15,4
6,2018-08-15,1
7,2018-08-15,4
8,2018-08-15,2
9,2018-08-15,1
10,2018-08-15,4
11,2018-08-15,3
12,2018-08-15,4
13,2018-08-15,4
14,2018-08-15,3
15,2018-08-15,0
16,2018-08-15,3
17,2018-08-15,1
18,2018-08-15,2
19,2018-08-15,3
20,2018-08-15,0
21,2018-08-15,4
22,2018-08-15,3
23,2018-08-15,0
0,2018-08-16,3
1,2018-08-16,3
2,2018-08-16,2
3,2018-08-16,1
4,2018-08-16,1
5,2018-08-16,4
6,2018-08-16,1
7,2018-08-16,0
8,2018-08-16,2
9,2018-08-16,1
10,2018-08-16,4
11,2018-08-16,3
12,2018-08-16,4
13,2018-08-16,4
14,2018-08-16,3
15,2018-08-16,0
16,2018-08-16,3
17,2018-08-16,1
18,2018-08-16,2
19,2018-08-16,0
20,2018-08-16,0
21,2018-08-16,0
22,2018-08-16,4
23,2018-08-16,0
0,2018-08-17,1
1,2018-08-17,3
2,2018-08-17,3
3,2018-08-17,1
4,2018-08-17,1
5,2018-08-17,4
6,2018-08-17,1
7,2018-08-17,4
8,2018-08-17,3
9,2018-08-17,1
10,2018-08-17,1
11,2018-08-17,3
12,2018-08-17,4
13,2018-08-17,4
14,2018-08-17,0
15,2018-08-17,0
16,2018-08-17,3
17,2018-08-17,1
18,2018-08-17,2
19,2018-08-17,0
20,2018-08-17,0
21,2018-08-17,4
22,2018-08-17,4
23,2018-08-17,4
0,2018-08-18,3
1,2018-08-18,0
2,2018-08-18,2
3,2018-08-18,1
4,2018-08-18,2
5,2018-08-18,4
6,2018-08-18,2
7,2018-08-18,3
8,2018-08-18,2
9,2018-08-18,0
10,2018-08-18,4
11,2018-08-18,0
12,2018-08-18,4
13,2018-08-18,4
14,2018-08-18,0
15,2018-08-18,2
16,2018-08-18,3
17,2018-08-18,1
18,2018-08-18,2
19,2018-08-18,0
20,2018-08-18,0
21,2018-08-18,0
22,2018-08-18,3
23,2018-08-18,0
0,2018-08-19,3
1,2018-08-19,4
2,2018-08-19,3
3,2018-08-19,1
4,2018-08-19,2
5,2018-08-19,4
6,2018-08-19,2
7,2018-08-19,0
8,2018-08-19,2
9,2018-08-19,4
10,2018-08-19,0
11,2018-08-19,3
12,2018-08-19,0
13,2018-08-19,0
14,2018-08-19,3
15,2018-08-19,0
16,2018-08-19,3
17,2018-08-19,1
18,2018-08-19,2
19,2018-08-19,0
20,2018-08-19,0
21,2018-08-19,4
22,2018-08-19,0
23,2018-08-19,0
0,2018-08-20,3
1,2018-08-20,3
2,2018-08-20,2
3,2018-08-20,1
4,2018-08-20,4
5,2018-08-20,4
6,2018-08-20,1
7,2018-08-20,4
8,2018-08-20,2
9,2018-08-20,1
10,2018-08-20,4
11,2018-08-20,3
12,2018-08-20,4
13,2018-08-20,4
14,2018-08-20,3
15,2018-08-20,0
16,2018-08-20,3
17,2018-08-20,1
18,2018-08-20,2
19,2018-08-20,3
20,2018-08-20,0
21,2018-08-20,3
22,2018-08-20,3
23,2018-08-20,4
0,2018-08-21,3
1,2018-08-21,3
2,2018-08-21,2
3,2018-08-21,1
4,2018-08-21,1
5,2018-08-21,1
6,2018-08-21,1
7,2018-08-21,0
8,2018-08-21,2
9,2018-08-21,1
10,2018-08-21,4
11,2018-08-21,3
12,2018-08-21,4
13,2018-08-21,4
14,2018-08-21,3
15,2018-08-21,0
16,2018-08-21,3
17,2018-08-21,1
18,2018-08-21,2
19,2018-08-21,3
20,2018-08-21,0
21,2018-08-21,4
22,2018-08-21,3
23,2018-08-21,4
0,2018-08-22,3
1,2018-08-22,3
2,2018-08-22,2
3,2018-08-22,1
4,2018-08-22,1
5,2018-08-22,4
6,2018-08-22,1
7,2018-08-22,0
8,2018-08-22,2
9,2018-08-22,1
10,2018-08-22,1
11,2018-08-22,3
12,2018-08-22,4
13,2018-08-22,4
14,2018-08-22,2
15,2018-08-22,1
16,2018-08-22,3
17,2018-08-22,1
18,2018-08-22,2
19,2018-08-22,3
20,2018-08-22,0
21,2018-08-22,0
22,2018-08-22,4
23,2018-08-22,4
0,2018-08-23,3
1,2018-08-23,3
2,2018-08-23,2
3,2018-08-23,1
4,2018-08-23,1
5,2018-08-23,1
6,2018-08-23,1
7,2018-08-23,0
8,2018-08-23,2
9,2018-08-23,1
10,2018-08-23,4
11,2018-08-23,3
12,2018-08-23,3
13,2018-08-23,4
14,2018-08-23,2
15,2018-08-23,3
16,2018-08-23,3
17,2018-08-23,1
18,2018-08-23,2
19,2018-08-23,3
20,2018-08-23,0
21,2018-08-23,4
22,2018-08-23,3
23,2018-08-23,3
0,2018-08-24,4
1,2018-08-24,4
2,2018-08-24,3
3,2018-08-24,1
4,2018-08-24,1
5,2018-08-24,1
6,2018-08-24,1
7,2018-08-24,0
8,2018-08-24,2
9,2018-08-24,1
10,2018-08-24,1
11,2018-08-24,3
12,2018-08-24,0
13,2018-08-24,1
14,2018-08-24,0
15,2018-08-24,0
16,2018-08-24,3
17,2018-08-24,1
18,2018-08-24,2
19,2018-08-24,0
20,2018-08-24,0
21,2018-08-24,4
22,2018-08-24,4
23,2018-08-24,4
0,2018-08-25,0
1,2018-08-25,4
2,2018-08-25,4
3,2018-08-25,1
4,2018-08-25,2
5,2018-08-25,1
6,2018-08-25,2
7,2018-08-25,4
8,2018-08-25,0
9,2018-08-25,1
10,2018-08-25,4
11,2018-08-25,4
12,2018-08-25,4
13,2018-08-25,4
14,2018-08-25,0
15,2018-08-25,0
16,2018-08-25,3
17,2018-08-25,1
18,2018-08-25,2
19,2018-08-25,0
20,2018-08-25,0
21,2018-08-25,4
22,2018-08-25,4
23,2018-08-25,0
0,2018-08-26,4
1,2018-08-26,4
2,2018-08-26,3
3,2018-08-26,1
4,2018-08-26,2
5,2018-08-26,4
6,2018-08-26,2
7,2018-08-26,3
8,2018-08-26,2
9,2018-08-26,4
10,2018-08-26,0
11,2018-08-26,3
12,2018-08-26,4
13,2018-08-26,0
14,2018-08-26,4
15,2018-08-26,0
16,2018-08-26,3
17,2018-08-26,1
18,2018-08-26,2
19,2018-08-26,4
20,2018-08-26,3
21,2018-08-26,4
22,2018-08-26,3
23,2018-08-26,0
0,2018-08-27,4
1,2018-08-27,3
2,2018-08-27,3
3,2018-08-27,1
4,2018-08-27,4
5,2018-08-27,4
6,2018-08-27,1
7,2018-08-27,3
8,2018-08-27,2
9,2018-08-27,1
10,2018-08-27,4
11,2018-08-27,3
12,2018-08-27,4
13,2018-08-27,4
14,2018-08-27,3
15,2018-08-27,0
16,2018-08-27,3
17,2018-08-27,1
18,2018-08-27,2
19,2018-08-27,3
20,2018-08-27,0
21,2018-08-27,4
22,2018-08-27,4
23,2018-08-27,3
0,2018-08-28,3
1,2018-08-28,3
2,2018-08-28,3
3,2018-08-28,1
4,2018-08-28,4
5,2018-08-28,4
6,2018-08-28,1
7,2018-08-28,4
8,2018-08-28,2
9,2018-08-28,1
10,2018-08-28,4
11,2018-08-28,3
12,2018-08-28,3
13,2018-08-28,4
14,2018-08-28,3
15,2018-08-28,0
16,2018-08-28,3
17,2018-08-28,1
18,2018-08-28,2
19,2018-08-28,3
20,2018-08-28,0
21,2018-08-28,4
22,2018-08-28,4
23,2018-08-28,3
0,2018-08-29,4
1,2018-08-29,3
2,2018-08-29,3
3,2018-08-29,1
4,2018-08-29,1
5,2018-08-29,4
6,2018-08-29,1
7,2018-08-29,4
8,2018-08-29,3
9,2018-08-29,4
10,2018-08-29,1
11,2018-08-29,4
12,2018-08-29,4
13,2018-08-29,4
14,2018-08-29,2
15,2018-08-29,0
16,2018-08-29,3
17,2018-08-29,1
18,2018-08-29,2
19,2018-08-29,3
20,2018-08-29,4
21,2018-08-29,4
22,2018-08-29,3
23,2018-08-29,4
0,2018-08-30,4
1,2018-08-30,3
2,2018-08-30,4
3,2018-08-30,1
4,2018-08-30,1
5,2018-08-30,1
6,2018-08-30,1
7,2018-08-30,3
8,2018-08-30,3
9,2018-08-30,1
10,2018-08-30,1
11,2018-08-30,3
12,2018-08-30,4
13,2018-08-30,4
14,2018-08-30,2
15,2018-08-30,4
16,2018-08-30,3
17,2018-08-30,1
18,2018-08-30,2
19,2018-08-30,3
20,2018-08-30,4
21,2018-08-30,4
22,2018-08-30,4
23,2018-08-30,3
0,2018-08-31,3
1,2018-08-31,3
2,2018-08-31,4
3,2018-08-31,1
4,2018-08-31,1
5,2018-08-31,4
6,2018-08-31,1
7,2018-08-31,4
8,2018-08-31,3
9,2018-08-31,0
10,2018-08-31,4
11,2018-08-31,3
12,2018-08-31,4
13,2018-08-31,1
14,2018-08-31,2
15,2018-08-31,0
16,2018-08-31,3
17,2018-08-31,1
18,2018-08-31,2
19,2018-08-31,3
20,2018-08-31,4
21,2018-08-31,3
22,2018-08-31,4
23,2018-08-31,0
0,2018-09-01,1
1,2018-09-01,4
2,2018-09-01,4
3,2018-09-01,1
4,2018-09-01,2
5,2018-09-01,1
6,2018-09-01,2
7,2018-09-01,0
8,2018-09-01,3
9,2018-09-01,1
10,2018-09-01,0
11,2018-09-01,4
12,2018-09-01,4
13,2018-09-01,0
14,2018-09-01,0
15,2018-09-01,0
16,2018-09-01,3
17,2018-09-01,1
18,2018-09-01,2
19,2018-09-01,0
20,2018-09-01,3
21,2018-09-01,0
22,2018-09-01,3
23,2018-09-01,0
0,2018-09-02,4
1,2018-09-02,4
2,2018-09-02,3
3,2018-09-02,1
4,2018-09-02,2
5,2018-09-02,4
6,2018-09-02,2
7,2018-09-02,4
8,2018-09-02,3
9,2018-09-02,4
10,2018-09-02,0
11,2018-09-02,3
12,2018-09-02,4
13,2018-09-02,0
14,2018-09-02,0
15,2018-09-02,0
16,2018-09-02,3
17,2018-09-02,1
18,2018-09-02,2
19,2018-09-02,0
20,2018-09-02,0
21,2018-09-02,0
22,2018-09-02,0
23,2018-09-02,0
0,2018-09-03,4
1,2018-09-03,3
2,2018-09-03,3
3,2018-09-03,1
4,2018-09-03,1
5,2018-09-03,4
6,2018-09-03,1
7,2018-09-03,3
8,2018-09-03,3
9,2018-09-03,1
10,2018-09-03,4
11,2018-09-03,3
12,2018-09-03,3
13,2018-09-03,4
14,2018-09-03,3
15,2018-09-03,0
16,2018-09-03,3
17,2018-09-03,1
18,2018-09-03,2
19,2018-09-03,3
20,2018-09-03,4
21,2018-09-03,3
22,2018-09-03,3
23,2018-09-03,4
0,2018-09-04,3
1,2018-09-04,3
2,2018-09-04,2
3,2018-09-04,1
4,2018-09-04,1
5,2018-09-04,4
6,2018-09-04,1
7,2018-09-04,3
8,2018-09-04,2
9,2018-09-04,1
10,2018-09-04,4
11,2018-09-04,3
12,2018-09-04,3
13,2018-09-04,4
14,2018-09-04,4
15,2018-09-04,3
16,2018-09-04,3
17,2018-09-04,1
18,2018-09-04,2
19,2018-09-04,3
20,2018-09-04,0
21,2018-09-04,4
22,2018-09-04,1
23,2018-09-04,3
0,2018-09-05,3
1,2018-09-05,3
2,2018-09-05,2
3,2018-09-05,1
4,2018-09-05,1
5,2018-09-05,1
6,2018-09-05,1
7,2018-09-05,4
8,2018-09-05,3
9,2018-09-05,1
10,2018-09-05,4
11,2018-09-05,3
12,2018-09-05,3
13,2018-09-05,4
14,2018-09-05,2
15,2018-09-05,0
16,2018-09-05,3
17,2018-09-05,1
18,2018-09-05,2
19,2018-09-05,3
20,2018-09-05,0
21,2018-09-05,3
22,2018-09-05,3
23,2018-09-05,3
0,2018-09-06,3
1,2018-09-06,4
2,2018-09-06,4
3,2018-09-06,1
4,2018-09-06,1
5,2018-09-06,4
6,2018-09-06,1
7,2018-09-06,4
8,2018-09-06,3
9,2018-09-06,1
10,2018-09-06,1
11,2018-09-06,3
12,2018-09-06,4
13,2018-09-06,4
14,2018-09-06,2
15,2018-09-06,0
16,2018-09-06,3
17,2018-09-06,1
18,2018-09-06,2
19,2018-09-06,3
20,2018-09-06,3
21,2018-09-06,4
22,2018-09-06,4
23,2018-09-06,3
0,2018-09-07,3
1,2018-09-07,3
2,2018-09-07,2
3,2018-09-07,1
4,2018-09-07,1
5,2018-09-07,1
6,2018-09-07,1
7,2018-09-07,4
8,2018-09-07,2
9,2018-09-07,1
10,2018-09-07,4
11,2018-09-07,3
12,2018-09-07,4
13,2018-09-07,4
14,2018-09-07,2
15,2018-09-07,3
16,2018-09-07,3
17,2018-09-07,1
18,2018-09-07,2
19,2018-09-07,3
20,2018-09-07,0
21,2018-09-07,4
22,2018-09-07,4
23,2018-09-07,3
0,2018-09-08,4
1,2018-09-08,4
2,2018-09-08,3
3,2018-09-08,1
4,2018-09-08,0
5,2018-09-08,1
6,2018-09-08,2
7,2018-09-08,3
8,2018-09-08,2
9,2018-09-08,4
10,2018-09-08,0
11,2018-09-08,3
12,2018-09-08,4
13,2018-09-08,3
14,2018-09-08,2
15,2018-09-08,0
16,2018-09-08,3
17,2018-09-08,1
18,2018-09-08,2
19,2018-09-08,4
20,2018-09-08,3
21,2018-09-08,4
22,2018-09-08,2
23,2018-09-08,0
0,2018-09-09,4
1,2018-09-09,4
2,2018-09-09,3
3,2018-09-09,1
4,2018-09-09,0
5,2018-09-09,1
6,2018-09-09,2
7,2018-09-09,4
8,2018-09-09,2
9,2018-09-09,0
10,2018-09-09,0
11,2018-09-09,3
12,2018-09-09,4
13,2018-09-09,3
14,2018-09-09,0
15,2018-09-09,2
16,2018-09-09,3
17,2018-09-09,3
18,2018-09-09,2
19,2018-09-09,4
20,2018-09-09,3
21,2018-09-09,4
22,2018-09-09,0
23,2018-09-09,0
0,2018-09-10,3
1,2018-09-10,3
2,2018-09-10,3
3,2018-09-10,1
4,2018-09-10,1
5,2018-09-10,4
6,2018-09-10,1
7,2018-09-10,3
8,2018-09-10,2
9,2018-09-10,1
10,2018-09-10,4
11,2018-09-10,3
12,2018-09-10,3
13,2018-09-10,4
14,2018-09-10,3
15,2018-09-10,3
16,2018-09-10,3
17,2018-09-10,1
18,2018-09-10,2
19,2018-09-10,3
20,2018-09-10,0
21,2018-09-10,4
22,2018-09-10,4
23,2018-09-10,0
0,2018-09-11,3
1,2018-09-11,3
2,2018-09-11,2
3,2018-09-11,1
4,2018-09-11,1
5,2018-09-11,1
6,2018-09-11,1
7,2018-09-11,4
8,2018-09-11,2
9,2018-09-11,4
10,2018-09-11,4
11,2018-09-11,3
12,2018-09-11,3
13,2018-09-11,4
14,2018-09-11,2
15,2018-09-11,3
16,2018-09-11,3
17,2018-09-11,1
18,2018-09-11,2
19,2018-09-11,3
20,2018-09-11,0
21,2018-09-11,3
22,2018-09-11,3
23,2018-09-11,4
0,2018-09-12,3
1,2018-09-12,3
2,2018-09-12,2
3,2018-09-12,1
4,2018-09-12,4
5,2018-09-12,1
6,2018-09-12,1
7,2018-09-12,4
8,2018-09-12,2
9,2018-09-12,4
10,2018-09-12,4
11,2018-09-12,3
12,2018-09-12,3
13,2018-09-12,4
14,2018-09-12,2
15,2018-09-12,0
16,2018-09-12,3
17,2018-09-12,1
18,2018-09-12,2
19,2018-09-12,3
20,2018-09-12,3
21,2018-09-12,4
22,2018-09-12,4
23,2018-09-12,4
0,2018-09-13,1
1,2018-09-13,3
2,2018-09-13,2
3,2018-09-13,1
4,2018-09-13,1
5,2018-09-13,1
6,2018-09-13,1
7,2018-09-13,4
8,2018-09-13,3
9,2018-09-13,4
10,2018-09-13,4
11,2018-09-13,3
12,2018-09-13,3
13,2018-09-13,4
14,2018-09-13,2
15,2018-09-13,0
16,2018-09-13,3
17,2018-09-13,1
18,2018-09-13,2
19,2018-09-13,3
20,2018-09-13,3
21,2018-09-13,3
22,2018-09-13,4
23,2018-09-13,1
0,2018-09-14,3
1,2018-09-14,3
2,2018-09-14,1
3,2018-09-14,1
4,2018-09-14,1
5,2018-09-14,1
6,2018-09-14,1
7,2018-09-14,4
8,2018-09-14,2
9,2018-09-14,4
10,2018-09-14,4
11,2018-09-14,3
12,2018-09-14,3
13,2018-09-14,4
14,2018-09-14,2
15,2018-09-14,0
16,2018-09-14,3
17,2018-09-14,1
18,2018-09-14,2
19,2018-09-14,3
20,2018-09-14,3
21,2018-09-14,4
22,2018-09-14,3
23,2018-09-14,4
0,2018-09-15,3
1,2018-09-15,4
2,2018-09-15,3
3,2018-09-15,1
4,2018-09-15,0
5,2018-09-15,1
6,2018-09-15,2
7,2018-09-15,3
8,2018-09-15,2
9,2018-09-15,4
10,2018-09-15,4
11,2018-09-15,3
12,2018-09-15,4
13,2018-09-15,0
14,2018-09-15,2
15,2018-09-15,0
16,2018-09-15,3
17,2018-09-15,1
18,2018-09-15,2
19,2018-09-15,0
20,2018-09-15,3
21,2018-09-15,4
22,2018-09-15,0
23,2018-09-15,4
0,2018-09-16,4
1,2018-09-16,4
2,2018-09-16,2
3,2018-09-16,1
4,2018-09-16,0
5,2018-09-16,1
6,2018-09-16,2
7,2018-09-16,4
8,2018-09-16,3
9,2018-09-16,1
10,2018-09-16,0
11,2018-09-16,0
12,2018-09-16,4
13,2018-09-16,0
14,2018-09-16,0
15,2018-09-16,2
16,2018-09-16,3
17,2018-09-16,0
18,2018-09-16,2
19,2018-09-16,0
20,2018-09-16,3
21,2018-09-16,4
22,2018-09-16,3
23,2018-09-16,0
0,2018-09-17,4
1,2018-09-17,4
2,2018-09-17,3
3,2018-09-17,1
4,2018-09-17,4
5,2018-09-17,4
6,2018-09-17,1
7,2018-09-17,3
8,2018-09-17,2
9,2018-09-17,3
10,2018-09-17,0
11,2018-09-17,3
12,2018-09-17,3
13,2018-09-17,4
14,2018-09-17,3
15,2018-09-17,0
16,2018-09-17,3
17,2018-09-17,1
18,2018-09-17,2
19,2018-09-17,3
20,2018-09-17,0
21,2018-09-17,4
22,2018-09-17,3
23,2018-09-17,4
0,2018-09-18,4
1,2018-09-18,3
2,2018-09-18,3
3,2018-09-18,1
4,2018-09-18,1
5,2018-09-18,4
6,2018-09-18,1
7,2018-09-18,4
8,2018-09-18,2
9,2018-09-18,0
10,2018-09-18,3
11,2018-09-18,3
12,2018-09-18,3
13,2018-09-18,4
14,2018-09-18,2
15,2018-09-18,0
16,2018-09-18,3
17,2018-09-18,1
18,2018-09-18,2
19,2018-09-18,3
20,2018-09-18,1
21,2018-09-18,4
22,2018-09-18,3
23,2018-09-18,4
0,2018-09-19,3
1,2018-09-19,3
2,2018-09-19,2
3,2018-09-19,1
4,2018-09-19,1
5,2018-09-19,1
6,2018-09-19,1
7,2018-09-19,4
8,2018-09-19,2
9,2018-09-19,0
10,2018-09-19,4
11,2018-09-19,3
12,2018-09-19,4
13,2018-09-19,4
14,2018-09-19,2
15,2018-09-19,3
16,2018-09-19,3
17,2018-09-19,1
18,2018-09-19,2
19,2018-09-19,3
20,2018-09-19,1
21,2018-09-19,4
22,2018-09-19,3
23,2018-09-19,4
0,2018-09-20,3
1,2018-09-20,3
2,2018-09-20,2
3,2018-09-20,1
4,2018-09-20,1
5,2018-09-20,1
6,2018-09-20,1
7,2018-09-20,3
8,2018-09-20,2
9,2018-09-20,4
10,2018-09-20,4
11,2018-09-20,3
12,2018-09-20,3
13,2018-09-20,4
14,2018-09-20,2
15,2018-09-20,0
16,2018-09-20,3
17,2018-09-20,1
18,2018-09-20,2
19,2018-09-20,3
20,2018-09-20,1
21,2018-09-20,4
22,2018-09-20,4
23,2018-09-20,4
0,2018-09-21,4
1,2018-09-21,3
2,2018-09-21,1
3,2018-09-21,1
4,2018-09-21,1
5,2018-09-21,4
6,2018-09-21,1
7,2018-09-21,4
8,2018-09-21,3
9,2018-09-21,4
10,2018-09-21,4
11,2018-09-21,3
12,2018-09-21,4
13,2018-09-21,4
14,2018-09-21,2
15,2018-09-21,1
16,2018-09-21,3
17,2018-09-21,1
18,2018-09-21,2
19,2018-09-21,3
20,2018-09-21,4
21,2018-09-21,4
22,2018-09-21,3
23,2018-09-21,4
0,2018-09-22,4
1,2018-09-22,4
2,2018-09-22,1
3,2018-09-22,1
4,2018-09-22,2
5,2018-09-22,1
6,2018-09-22,2
7,2018-09-22,3
8,2018-09-22,3
9,2018-09-22,4
10,2018-09-22,1
11,2018-09-22,0
12,2018-09-22,4
13,2018-09-22,3
14,2018-09-22,0
15,2018-09-22,3
16,2018-09-22,3
17,2018-09-22,4
18,2018-09-22,2
19,2018-09-22,0
20,2018-09-22,3
21,2018-09-22,3
22,2018-09-22,0
23,2018-09-22,4
0,2018-09-23,4
1,2018-09-23,4
2,2018-09-23,3
3,2018-09-23,1
4,2018-09-23,0
5,2018-09-23,4
6,2018-09-23,2
7,2018-09-23,4
8,2018-09-23,3
9,2018-09-23,1
10,2018-09-23,0
11,2018-09-23,3
12,2018-09-23,4
13,2018-09-23,0
14,2018-09-23,0
15,2018-09-23,2
16,2018-09-23,3
17,2018-09-23,0
18,2018-09-23,2
19,2018-09-23,4
20,2018-09-23,0
21,2018-09-23,4
22,2018-09-23,0
23,2018-09-23,4
0,2018-09-24,3
1,2018-09-24,3
2,2018-09-24,2
3,2018-09-24,1
4,2018-09-24,1
5,2018-09-24,1
6,2018-09-24,1
7,2018-09-24,4
8,2018-09-24,2
9,2018-09-24,4
10,2018-09-24,4
11,2018-09-24,3
12,2018-09-24,3
13,2018-09-24,4
14,2018-09-24,2
15,2018-09-24,4
16,2018-09-24,3
17,2018-09-24,1
18,2018-09-24,2
19,2018-09-24,3
20,2018-09-24,1
21,2018-09-24,4
22,2018-09-24,3
23,2018-09-24,4
0,2018-09-25,3
1,2018-09-25,3
2,2018-09-25,2
3,2018-09-25,1
4,2018-09-25,4
5,2018-09-25,4
6,2018-09-25,1
7,2018-09-25,2
8,2018-09-25,2
9,2018-09-25,0
10,2018-09-25,4
11,2018-09-25,3
12,2018-09-25,3
13,2018-09-25,4
14,2018-09-25,3
15,2018-09-25,4
16,2018-09-25,3
17,2018-09-25,1
18,2018-09-25,2
19,2018-09-25,3
20,2018-09-25,4
21,2018-09-25,4
22,2018-09-25,4
23,2018-09-25,4
0,2018-09-26,3
1,2018-09-26,3
2,2018-09-26,2
3,2018-09-26,1
4,2018-09-26,4
5,2018-09-26,4
6,2018-09-26,1
7,2018-09-26,4
8,2018-09-26,2
9,2018-09-26,0
10,2018-09-26,4
11,2018-09-26,3
12,2018-09-26,3
13,2018-09-26,4
14,2018-09-26,3
15,2018-09-26,0
16,2018-09-26,3
17,2018-09-26,1
18,2018-09-26,2
19,2018-09-26,3
20,2018-09-26,0
21,2018-09-26,4
22,2018-09-26,1
23,2018-09-26,4
0,2018-09-27,3
1,2018-09-27,3
2,2018-09-27,2
3,2018-09-27,1
4,2018-09-27,1
5,2018-09-27,1
6,2018-09-27,1
7,2018-09-27,3
8,2018-09-27,2
9,2018-09-27,1
10,2018-09-27,4
11,2018-09-27,3
12,2018-09-27,3
13,2018-09-27,4
14,2018-09-27,2
15,2018-09-27,0
16,2018-09-27,3
17,2018-09-27,1
18,2018-09-27,2
19,2018-09-27,3
20,2018-09-27,1
21,2018-09-27,4
22,2018-09-27,4
23,2018-09-27,3
0,2018-09-28,4
1,2018-09-28,3
2,2018-09-28,2
3,2018-09-28,1
4,2018-09-28,1
5,2018-09-28,1
6,2018-09-28,1
7,2018-09-28,4
8,2018-09-28,2
9,2018-09-28,4
10,2018-09-28,0
11,2018-09-28,3
12,2018-09-28,3
13,2018-09-28,4
14,2018-09-28,3
15,2018-09-28,0
16,2018-09-28,3
17,2018-09-28,1
18,2018-09-28,2
19,2018-09-28,3
20,2018-09-28,1
21,2018-09-28,3
22,2018-09-28,1
23,2018-09-28,3
0,2018-09-29,3
1,2018-09-29,4
2,2018-09-29,3
3,2018-09-29,1
4,2018-09-29,4
5,2018-09-29,1
6,2018-09-29,2
7,2018-09-29,3
8,2018-09-29,3
9,2018-09-29,1
10,2018-09-29,2
11,2018-09-29,0
12,2018-09-29,4
13,2018-09-29,4
14,2018-09-29,0
15,2018-09-29,0
16,2018-09-29,3
17,2018-09-29,1
18,2018-09-29,2
19,2018-09-29,0
20,2018-09-29,0
21,2018-09-29,3
22,2018-09-29,3
23,2018-09-29,1
0,2018-09-30,3
1,2018-09-30,4
2,2018-09-30,3
3,2018-09-30,1
4,2018-09-30,0
5,2018-09-30,4
6,2018-09-30,2
7,2018-09-30,4
8,2018-09-30,3
9,2018-09-30,1
10,2018-09-30,1
11,2018-09-30,3
12,2018-09-30,4
13,2018-09-30,4
14,2018-09-30,0
15,2018-09-30,0
16,2018-09-30,0
17,2018-09-30,3
18,2018-09-30,2
19,2018-09-30,4
20,2018-09-30,4
21,2018-09-30,4
22,2018-09-30,0
23,2018-09-30,4
0,2018-10-01,3
1,2018-10-01,3
2,2018-10-01,3
3,2018-10-01,1
4,2018-10-01,1
5,2018-10-01,4
6,2018-10-01,1
7,2018-10-01,4
8,2018-10-01,3
9,2018-10-01,4
10,2018-10-01,4
11,2018-10-01,3
12,2018-10-01,3
13,2018-10-01,4
14,2018-10-01,3
15,2018-10-01,4
16,2018-10-01,3
17,2018-10-01,1
18,2018-10-01,2
19,2018-10-01,3
20,2018-10-01,1
21,2018-10-01,4
22,2018-10-01,4
23,2018-10-01,4
0,2018-10-02,3
1,2018-10-02,3
2,2018-10-02,2
3,2018-10-02,1
4,2018-10-02,4
5,2018-10-02,1
6,2018-10-02,1
7,2018-10-02,2
8,2018-10-02,2
9,2018-10-02,4
10,2018-10-02,4
11,2018-10-02,3
12,2018-10-02,3
13,2018-10-02,4
14,2018-10-02,3
15,2018-10-02,4
16,2018-10-02,3
17,2018-10-02,1
18,2018-10-02,2
19,2018-10-02,3
20,2018-10-02,4
21,2018-10-02,4
22,2018-10-02,4
23,2018-10-02,3
0,2018-10-03,3
1,2018-10-03,3
2,2018-10-03,2
3,2018-10-03,1
4,2018-10-03,4
5,2018-10-03,1
6,2018-10-03,1
7,2018-10-03,4
8,2018-10-03,3
9,2018-10-03,3
10,2018-10-03,4
11,2018-10-03,3
12,2018-10-03,4
13,2018-10-03,4
14,2018-10-03,3
15,2018-10-03,4
16,2018-10-03,3
17,2018-10-03,1
18,2018-10-03,2
19,2018-10-03,3
20,2018-10-03,0
21,2018-10-03,3
22,2018-10-03,3
23,2018-10-03,0
0,2018-10-04,3
1,2018-10-04,3
2,2018-10-04,2
3,2018-10-04,1
4,2018-10-04,1
5,2018-10-04,1
6,2018-10-04,1
7,2018-10-04,3
8,2018-10-04,2
9,2018-10-04,1
10,2018-10-04,4
11,2018-10-04,3
12,2018-10-04,3
13,2018-10-04,4
14,2018-10-04,3
15,2018-10-04,4
16,2018-10-04,3
17,2018-10-04,1
